1.18,1,40,50,0
2.19,1,3,50,0
3.19,1,16,50,0
4.19,0,100,50,0
5.19,1,14,50,0
6.19,0,59,50,0
7.19,1,8,50,0
8.19,1,42,50,0
9.2,0,83,50,0
10.2,1,16,55,1
11.2,0,59,55,1
12.2,0,90,55,1
13.2,1,51,55,1
14.2,1,52,55,1
15.2,0,75,55,1
16.21,1,14,55,1
17.21,0,87,55,1
18.21,1,0,55,1
19.21,0,92,55,1
20.21,1,3,55,1
21.21,1,37,55,1
22.21,0,74,55,1
23.21,0,59,55,1
24.22,1,12,60,2
25.22,0,89,65,3
26.22,1,37,65,3
27.22,1,63,65,3
28.22,1,56,65,3
29.22,1,16,65,3
30.22,1,29,65,3
31.23,0,97,65,3
32.23,0,87,65,3
33.23,0,96,65,3
34.23,1,8,65,3
35.23,1,11,65,3
36.23,1,64,65,3
37.23,1,48,65,3
38.23,0,86,70,4
39.24,1,23,70,4
40.24,1,46,70,4
41.24,1,47,70,4
42.24,0,77,70,4
43.24,1,46,70,4
44.24,1,35,70,4
45.24,0,72,70,4
46.24,1,36,70,4
47.25,1,0,70,4
48.25,1,1,70,4
49.25,1,63,70,4
50.25,0,92,70,4
51.25,1,56,70,4
52.25,0,97,70,4
53.25,1,19,70,4
54.25,1,32,70,4
55.26,1,26,70,4
56.26,1,3,70,4
57.26,1,6,70,4
58.26,1,21,70,4
59.26,1,16,70,4
60.26,0,80,70,4
61.27,1,55,70,5
62.27,1,31,70,5
63.27,0,72,70,5
64.27,1,64,70,5
65.27,1,49,70,5
66.27,1,70,70,5
67.27,0,93,70,5
68.28,1,1,70,5
69.28,1,16,70,5
70.28,1,63,70,5
71.28,1,68,70,5
72.28,0,73,70,5
73.28,0,89,70,5
74.28,1,25,70,5
75.28,0,88,70,5
76.29,1,23,70,5
77.29,1,2,70,5
78.29,0,81,70,5
79.29,1,34,70,5
80.29,1,31,70,5
81.29,0,78,70,5
82.3,1,10,70,5
83.3,0,83,70,5
84.3,0,93,70,5
85.3,0,72,70,5
86.3,0,83,70,5
87.3,1,60,70,5
88.3,1,66,70,5
89.3,1,32,70,5
90.31,0,76,70,5
91.31,1,56,70,5
92.31,1,26,70,5
93.31,1,50,70,5
94.31,1,41,70,5
95.31,1,57,70,5
96.32,0,85,70,5
97.32,0,89,70,5
98.32,1,64,70,5
99.32,1,26,70,5
100.32,1,24,70,5
101.32,1,4,70,5
102.32,1,12,70,5
103.33,0,97,70,5
104.33,1,32,70,5
105.33,0,99,70,5
106.33,1,35,70,5
107.33,1,60,70,5
108.33,0,97,70,5
109.33,1,15,70,5
110.33,1,43,70,5
111.34,0,77,70,5
112.34,1,48,70,5
113.34,0,84,70,5
114.34,1,26,70,5
115.34,0,80,70,5
116.34,1,51,70,5
117.34,0,87,70,5
118.35,1,36,70,5
119.35,1,66,70,5
120.35,1,63,70,5
121.35,0,93,70,5
122.35,1,26,70,5
123.35,0,77,70,5
124.35,1,66,70,5
125.35,0,83,70,5
126.36,0,83,70,5
127.36,1,19,70,5
128.36,1,16,70,5
129.36,1,66,70,5
130.36,1,19,70,5
131.36,1,24,70,5
132.37,0,96,70,5
133.37,1,28,70,5
134.37,1,36,70,5
135.37,1,28,70,5
136.37,0,78,70,5
137.37,1,27,70,5
138.37,1,38,70,5
139.38,1,33,70,5
140.38,1,40,70,5
141.38,1,10,70,5
142.38,1,16,70,5
143.38,1,40,70,5
144.38,0,73,70,5
145.39,1,60,70,5
146.39,1,43,70,5
147.39,1,7,70,5
148.39,0,99,70,5
149.39,1,47,70,5
150.39,0,92,70,5
151.4,1,57,70,5
152.4,1,8,70,5
153.4,0,99,70,5
154.4,0,80,70,5
155.4,1,57,70,5
156.4,1,15,70,5
157.4,1,19,70,5
158.41,1,47,70,5
159.41,0,89,70,5
160.41,0,73,70,5
161.41,1,50,70,5
162.41,1,22,70,5
163.41,1,14,70,5
164.41,1,10,70,5
165.42,1,33,70,5
166.42,1,1,70,5
167.42,1,42,70,5
168.42,0,93,70,5
169.42,1,37,70,5
170.42,1,66,70,5
171.42,0,78,70,5
172.43,1,66,70,5
173.43,0,91,70,5
174.43,1,70,70,5
175.43,0,91,70,5
176.43,1,18,70,5
177.43,0,75,70,5
178.43,0,91,70,5
179.44,1,30,70,5
180.44,0,89,70,5
181.44,0,100,70,5
182.44,1,35,70,5
183.44,1,19,70,5
184.44,0,83,70,5
185.44,1,34,70,5
186.45,0,90,70,5
187.45,1,49,70,5
188.45,1,40,70,5
189.45,1,64,70,5
190.45,0,91,70,5
191.45,1,38,70,5
192.45,1,61,70,5
193.45,0,74,70,5
194.46,1,61,70,5
195.46,1,49,70,5
196.46,1,33,70,5
197.46,0,77,70,5
198.46,1,17,70,5
199.46,1,63,70,5
200.47,1,59,70,5
201.47,1,9,70,5
202.47,1,5,70,5
203.47,1,46,70,5
204.47,1,59,70,5
205.47,1,18,70,5
206.48,0,93,70,5
207.48,1,25,70,5
