1.16,0,76,45,0
2.16,0,94,40,0
3.17,1,15,35,0
4.17,1,26,30,0
5.17,0,47,25,0
6.17,1,8,20,0
7.17,1,6,15,0
8.17,0,90,10,0
9.17,0,53,5,0
10.17,0,87,0,0
11.17,0,44,0,0
12.17,0,77,0,0
13.17,0,64,0,0
14.18,0,66,0,0
15.18,0,74,0,0
16.18,0,67,0,0
17.18,0,91,0,0
18.18,0,64,0,0
19.18,0,35,0,0
20.18,0,85,0,0
21.18,0,67,0,0
22.18,0,26,0,0
23.19,0,87,0,0
24.19,0,85,0,0
25.19,0,2,0,0
26.19,0,75,0,0
27.19,0,38,0,0
28.19,0,89,0,0
29.19,0,21,0,0
30.19,0,38,0,1
31.19,0,35,10,4
32.19,0,34,10,5
33.19,0,47,5,5
34.2,0,48,0,5
35.2,0,72,0,5
36.2,0,25,0,5
37.2,0,12,0,5
38.2,0,59,0,5
39.2,0,61,0,5
40.2,0,43,0,5
41.2,1,0,0,5
42.2,0,4,0,5
43.21,0,61,0,5
44.21,0,51,0,5
45.21,0,61,0,5
46.21,0,76,0,5
47.21,0,21,0,5
48.21,0,70,0,5
49.21,0,76,0,5
50.21,0,81,0,5
51.21,0,64,0,5
52.21,0,63,0,5
53.22,0,76,0,5
54.22,0,15,0,5
55.22,0,87,0,5
56.22,0,36,0,5
57.22,0,26,0,5
58.22,0,15,0,5
59.22,0,17,0,5
60.22,0,54,0,5
61.22,0,99,0,5
62.22,0,3,0,5
63.22,0,32,0,5
64.23,0,25,0,5
65.23,0,67,0,5
66.23,0,32,0,5
67.23,0,14,0,5
68.23,0,92,0,5
69.23,0,76,0,5
70.23,0,24,0,5
71.23,0,64,0,5
72.23,0,69,0,5
73.23,0,69,0,5
74.24,0,70,0,5
75.24,0,61,0,5
76.24,0,2,0,5
77.24,0,44,0,5
78.24,0,93,0,5
79.24,0,76,0,6
80.24,0,1,0,6
81.24,0,40,0,6
82.25,0,58,10,10
83.25,0,84,25,14
84.25,0,43,35,17
85.25,0,68,35,18
86.25,0,66,30,18
87.25,1,22,25,18
88.25,0,40,20,18
89.25,1,1,15,18
90.25,0,53,10,18
91.25,0,66,5,18
92.26,0,96,0,18
93.26,0,2,0,18
94.26,0,49,0,18
95.26,0,58,0,18
96.26,0,18,0,18
97.26,0,55,0,18
98.26,0,79,0,18
99.26,0,61,0,18
100.26,0,14,0,18
101.27,0,97,0,18
102.27,0,39,0,18
103.27,0,87,0,18
104.27,0,19,0,18
105.27,0,7,0,18
106.27,0,97,0,18
107.27,0,98,0,18
108.27,0,34,0,18
109.27,0,98,0,18
110.28,0,10,0,18
111.28,0,73,0,18
112.28,0,82,0,18
113.28,0,35,0,19
114.28,0,63,0,19
115.28,0,88,0,19
116.28,0,79,0,19
117.28,0,19,0,19
118.28,0,94,0,19
119.29,0,59,0,19
120.29,0,71,0,19
121.29,0,19,0,19
122.29,0,96,0,19
123.29,0,19,0,19
124.29,0,5,0,19
125.29,0,74,0,19
126.29,0,34,0,19
127.3,0,30,0,19
128.3,0,86,0,19
129.3,0,46,0,19
130.3,0,57,0,19
131.3,0,8,0,19
132.3,0,11,0,19
133.3,0,37,0,19
134.3,0,8,0,19
135.3,0,87,0,19
136.3,0,81,0,19
137.31,0,42,0,19
138.31,0,87,0,19
139.31,0,42,0,20
140.31,0,4,0,20
141.31,0,94,0,20
142.31,0,88,0,20
143.31,0,19,0,20
144.31,0,38,0,20
145.31,0,69,0,20
146.32,0,68,0,20
