1.15,1,5,50,0
2.15,1,16,50,0
3.15,0,89,50,0
4.15,0,66,50,0
5.15,1,27,50,0
6.15,1,15,45,0
7.16,1,25,45,0
8.16,1,26,45,0
9.16,1,17,45,0
10.16,0,90,45,0
11.16,1,23,45,0
12.16,0,45,40,0
13.16,0,58,40,0
14.17,0,99,40,0
15.17,0,71,40,0
16.17,1,23,40,0
17.17,1,0,40,0
18.17,0,98,35,0
19.17,0,89,35,0
20.17,0,55,35,0
21.17,0,84,35,0
22.18,1,34,35,0
23.18,0,64,35,0
24.18,0,52,30,0
25.18,1,14,30,0
26.18,1,18,30,0
27.18,0,90,30,0
28.18,0,95,30,0
29.19,0,58,30,0
30.19,1,3,25,0
31.19,1,23,25,0
32.19,0,80,25,0
33.19,0,66,25,0
34.19,0,35,25,0
35.19,1,12,25,0
36.19,0,81,20,0
37.19,1,2,25,1
38.2,0,57,25,1
39.2,0,57,25,1
40.2,1,9,25,1
41.2,0,31,25,1
42.2,1,17,20,1
43.2,0,32,20,1
44.2,1,12,20,1
45.21,0,87,20,1
46.21,0,30,20,1
47.21,0,73,20,1
48.21,0,37,15,1
49.21,0,39,15,1
50.21,0,41,15,1
51.21,0,68,15,1
52.21,1,5,15,1
53.21,0,30,15,1
54.22,0,90,10,1
55.22,0,40,10,1
56.22,1,8,10,1
57.22,0,62,10,1
58.22,0,25,10,1
59.22,0,35,10,1
60.22,0,17,5,1
61.23,0,58,5,1
62.23,0,33,5,1
63.23,0,92,5,1
64.23,0,61,5,1
65.23,0,32,5,1
66.23,0,66,0,1
67.23,0,24,0,1
68.23,0,27,0,1
69.24,0,29,0,1
70.24,0,43,0,1
71.24,0,70,0,1
72.24,0,16,0,1
73.24,0,64,0,1
74.24,0,60,0,1
75.24,0,69,0,1
76.24,0,24,0,1
77.25,0,48,0,1
78.25,0,28,0,1
79.25,0,86,0,1
80.25,0,4,0,1
81.25,0,63,0,1
82.25,0,48,0,1
83.25,0,88,0,1
84.26,0,12,0,1
85.26,0,74,0,1
86.26,0,26,0,1
87.26,0,65,0,1
88.26,0,24,0,1
89.26,0,17,0,1
90.26,0,95,0,1
91.26,0,43,0,1
92.27,0,53,0,1
93.27,0,18,0,1
94.27,0,7,0,1
95.27,0,16,0,1
96.27,0,28,0,1
97.27,0,49,0,1
98.27,0,94,0,1
99.27,0,56,0,1
100.27,0,67,0,1
101.28,0,75,0,1
102.28,0,45,0,1
103.28,0,65,0,1
104.28,0,5,0,1
105.28,0,74,0,1
106.28,0,73,0,1
107.28,0,66,0,1
108.28,0,3,0,1
109.29,0,19,0,1
110.29,0,21,0,1
111.29,0,64,0,1
112.29,0,18,0,1
113.29,0,34,0,1
114.29,0,40,0,1
115.29,0,15,0,1
116.3,0,38,0,1
117.3,0,36,0,1
118.3,0,47,0,1
119.3,0,100,0,1
120.3,0,12,0,1
121.3,0,78,0,1
122.31,0,54,0,1
123.31,0,28,0,1
124.31,0,2,0,1
125.31,0,50,0,2
126.31,1,3,10,4
127.31,0,99,15,5
128.31,0,54,15,5
